MDB::ID_MDB;MDB::Name;MDB::Zusatz;MDB::APP_Subtitel;MDB::Anz_StrasseHausNr;MDB::PLZ;MDB::Stadt;MDB::Bezirk;MDB::App_Phone;MDB::eMail_öffentlich;MDB::URL;MDB::Aus_Fahrverbindung;Öffnungszeiten;MDB::App_Breitengrad;MDB::App_Längengrad;MDB::Filiale;Edition_Kapitel;Edition_Rubriken;Edition_Text;Altersgruppe;APP_Bildbenennung;APP_Fotograf;MDB::APP_Typ
28278;Bezirkszentralbibliothek am Luisenbad;;;Travemünder Straße 2, Ecke Badstraße;13357;Berlin;Wedding;030 901845611;luisenbad@stb-mitte.de;www.berlin.de/citybibliothek/bibliotheken/luisenbad/;U-Bhf. Pankstraße;Mo-Fr 10-19.30 Uhr, Sa 10-14 Uhr;52,55524;13,38101;;Literatur + Medien;Bibliotheken;Etwas versteckt an der Panke gelegen findet sich ein wahres Juwel. Untergebracht in dem denkmalgeschützen Gebäude des ehemaligen Luisenbades kann man hier durch lichtdurchflutete Gänge schlendern und sich vor allem im riesigen Angebot für Kinder und Jugendliche umsehen, dass neben Bilder-, Erstleser- und Vorlesebüchern auch Spiele, CDs und DVDs umfasst. Bei schönem Wetter kann auch im Lesegarten geschmökert werden. ;;tip_28278.jpg;Silke Weinsheimer;adress
42285;Das besondere Buch;;;Göhrener Straße 2;10437;Berlin;Prenzlauer Berg;030 785 27 33;;www.dittrich-verlag.de;Tram M2, M10;;52,54097;13,4217212;;Literatur + Medien;Buchläden;In den kleinen, aber wunderschön gestalteten Räumen am Göhrener Ein im Helmholtzplatz finden Buchliebhaber eine Vielzahl an Titeln unabhängiger Verlage, die es in dieser Auswahl so nicht in die meisten Buchläden schaffen. Jeweils zehn seiner Bücher werden je Independent-Verlag präsentiert, darunter einige mit besonderen Kinderbüchern.;;tip_42285.jpg;Das besondere Buch;adress
40425;Das Wohl des Kindes;;;Straßmannstr. 18;10249;Berlin;Prenzlauer Berg;030 49855660;buchladen@daswohldeskindes.de;;Tram M10;;52,52172;13,44906;;Literatur + Medien;Buchläden;Mit dem zum Kulturcafé ausgebauten Buchladen hat sich Inhaberin Tania Lescano einen Traum erfüllt. In gemütlicher Wohnzimmer-Atmosphäre stehen hier neue und gebrauchte Kinder- und Jugendbücher sowie ausgewählte Erwachsenenbücher bereit. Eigene lädierte Exemplare können im Bücherkrankenhaus repariert werden, der Bücherklub für Kinder bespricht wöchentlich die aktuelle Lieblingsliteratur. ;;tip_40425.jpg;LIdia Perico;adress
37901;do you read me?!;;;Auguststr. 28;10117;Berlin;Mitte;030 69549695;info@doyoureadme.de;www.doyoureadme.de;U-Bhf. Rosenthaler Platz, Bus 142, 147, Tram M1, M6, M8, 12;Mo-Sa 10-20.30 Uhr;52,5271297;13,3978092;Potsdamer Str. 98 | 10785 Berlin-Tiergarten;Literatur + Medien;Buchläden;"Umgeben von Galerien und schräg gegenüber der KunstWerke, befindet sich do you read me?! in bester Lage, um sein ausgesuchtes, gut sortiertes Sortiment  an Magazinen und Lektüren aus aller Welt und zu einer riesigen Bandbreite an Themen zu präsentieren. Auch seltene Titel und kleine Auflagen finden sich hier. Im Reading Room in Tiergarten finden regelmäßig Lesungen und Veranstaltungen statt.
";;tip_37901.jpg;Do you read me | Achim Hatzius;adress
32545;Libelle;;;Bänschstraße 44;10247;Berlin;Friedrichshain;030 41724996;info@libelle-kinderland.de;www.libelle-kinderland.de;U+S-Bhf. Frankfurter Allee, U-Bhf. Samariterstraße, S-Bhf. Storkower Straße, Bus N5, Tram 21;Mo-Fr 9.30-18 Uhr, Sa 10-14 Uhr;52,5181;13,46417;;Literatur + Medien;Buchläden;"In dem großen Sortiment an Kinder- und Jugendbüchern lässt es sich hervorragend stöbern, wer etwas konkretes sucht, kann mit kompetenter Beratung rechnen. Das Angebot an Spielsachen namhafter Firmen hält einige tolle Geschenkideen bereit - die eigene Auswahl kann direkt in den Wunschkorb wandern und Schenkenden als Inspiration dienen. Buchtipp für 2013: Martina Wildner - Das schaurige Haus.
";;tip_32545.jpg;Ines Borchart;adress
42218;Ocelot;;;Brunnenstraße 181;10119;Berlin;Mitte;030 97894592;;www.ocelot.de;U-Bhf. Rosenthaler Platz;;52,5317389;13,3994205;;Literatur + Medien;Buchläden;"Im Juni 2012 eröffnet, hat sich ocelot schnell als Buchhandlung mit besonderer Atmosphäre in Mitte etabliert. Unter dem Motto ""Lesen bleibt lesen"" steht hier der Text im Mittelpunkt, egal ob digital oder gedruckt. Inhaber Frithjof Klepp möchte damit eine Verbindung von beiden Medien schaffen und damit das Leseerlebnis in den Fokus stellen. Selbstverständlich steht auch eine große Auswahl an Kinderbüchern bereit.";;tip_42218.jpg;Yves Sucksdorff;adress
37483;small world books;;;Lehderstraße 61;13086;Berlin;Weißensee;030 32592593;julia@10books.de ;www.10books.de;Bus 156, 158, 255;Di-Fr 11-18 Uhr, Sa 15-18 Uhr;52,5519466;13,4319908;;Literatur + Medien;Buchläden;Einmal im Monat findet in dem Buchladen von Julia Menzebach eine kleine Bücher-Vernissage statt. Bei Prosecco und selbstgebackenen Keksen stellen die unterschiedlichsten Leute jeweils 10 Lieblingsbücher vor. Der Buchempfehlende des Monats ist stets selbst anwesend und beschreibt mit Begeisterung seine ganz persönliche Auswahl. Ein idealer Ort, in angenehmer Atmosphäre  noch ein Bücher-Geschenk zu finden, während die Kleinen malen, basteln und in der gutsortierten Kinderbücherecke stöbern. Julia Menzebachs Kinderbuch-Tipp für Väter und Söhne: Gunilla Bergström: Die schönsten Geschichten von Willi Wiberg | ab 4 Jahre | Oetinger 2009.;;tip_37483.jpg;small world books;adress
23619;Lesewelt Berlin e.V.;;;Turmstraße 75;10551 ;Berlin;Tiergarten;030 45089209;info@lesewelt-berlin.org;www.lesewelt-berlin.org;U-Bhf. Turmstraße;Büro: Mo-Do 10-14 Uhr;52,5266;13,33421;;Literatur + Medien;Veranstaltungen;Dank den ehrenamtlichen Vorlesern von Lesewelt e.V. kommen Kinder ab 4 Jahren in ganz Berlin in den Genuss der Vorlesestunden, die in verschiedenen Bibliotheken stattfinden. Der Verein möchte vor allem die Freude am Lesen und an der Literatur wecken, bei regelmäßiger Teilnahme wartet ein Buchgeschenk. Außerdem werden hier auch Motto-Geburtstage in den Berliner Bibliotheken organisiert.;ab 4 Jahre;tip_23619.jpg;Silke Weinsheime;adress
26539;Märchenland e.V.;Berliner Märchentage;;Spreeufer 5;10178;Berlin;Mitte;030 34709478;info@maerchenland-ev.de;www.maerchenland-ev.de;U-Bhf. Klosterstraße, Bus TXL, M48, 100, 147, 200, 248;Büro: Mo-Fr 9-17 Uhr;52,5167823;13,4049726;;Literatur + Medien;Veranstaltungen;Für Kinder bedeuten Märchen oft die erste Berührung mit Literatur und hinterlassen tiefe Eindrücke. Mit dem Verein Märchenland existiert in Berlin ein Ort, an dem die tradierten Geschichten auf verschiedenste Weise gepflegt und gefördert werden. Alljährlicher Höhepunkt bilden die Berliner Märchentage, die vom 7. bis 24.11.2013 ganz im Zeichen der französischen Sprache und Märchen stehen. Beim Geburtstagsprogramm verwandelt sich die ganze Gesellschaft selbst in Märchenfiguren.;;tip_26539.jpg;Märchen - Deutsches Zentrum für Märchenkultur;adress
33864;ACTivity;;;Akazienstraße 27;10823;Berlin;Schöneberg;030 53085242;info@activityberlin.de;www.activityberlin.de;U-Bhf. Sophie-Charlotte-Platz;;52,4868625;13,3550529;;Literatur + Medien;Schauspielschulen;Selbst aktiv werden, das ist das Motto der Schauspielschule in den Akazienhöfen. Gemeinsam mit den professionell ausgebildeten Lehrern wird hier nicht nur die Theaterbühne erkundet, auch erste Erfahrungen vor der Kamera können hier gesammelt werden. Das Angebot umfasst außerdem Musical- und Dancekurse sowie Workshops zu Themen wie Moderation, Filmschauspiel oder Freies Reden.;;tip_33864.jpg;ACTivity;adress
42284;Talent Center;;;Esmarchstraße 5;10407;Berlin;Prenzlauer Berg;030 40048450;;www.talentcenter-casting.de;Bus 200, Tram M4;;52,53172;13,43153;;Literatur + Medien;Schauspielschulen;Die Model- und Casting Agentur für Kinder und Jugendliche wurde Anfang 2013 in enger Zusammenarbeit mit der Performing Arts School The Center gegründet. Agentur-Inhaber Roland Gehrmann geht es darum, die Kinder gut zu vertreten und ihnen die Chance zu geben bei echten Film-, TV- und Foto-Produktionen mitzumachen. Zudem bietet Talent Center auch Schauspielkurse und Workshops an.;;tip_42284.jpg;Talent Center;adress
37651;Wortwuselwelt;;;;;;;;brigitte_kraemer@wortwusel.net, nina_pagalies@wortwusel.net;www.wortwusel.net;;;;;;Literatur + Medien;Website;Der kleine Wortwusel lädt Kinder zwischen 6 und 11 Jahren in seine Welt ein und entdeckt mit ihnen bunte Klang- und Bilderwelten. Mitmachen unbedingt erwünscht! So kann man zum Beispiel im Geräuschekoffer herausfinden, wie sich Taschentücher oder Styropor anhören, die Luftikusmaschine lässt ein ganzes Orchester erklingen. Wortwuselwelt wurde mit dem Grimme-Online-Award und dem MDR Kinder-Online-Preis ausgezeichnet.;;tip_37651.jpg;www.wortwusel.net  ;adress
38044;Bilingi;;;;;;;03328 338745;info@bilingi.de;www.bilingi.de;;;;;;Betreuung, Bildung + Gesundheit;Kinderbetreuung;bilingi ist seit Anfang des Jahres 2009 online. Der Schwerpunkt liegt darin, Eltern internationaler Herkunft, die Suche nach einer passenden Kinderbetreuung zu erleichtern. Vom Babysitter über Tagesmütter und Haushälterinnen bis zum Musik-, Tanz- und Nachhilfelehrer bietet bilingi kostenfrei viele Möglichkeiten.;;tip_38044.jpg;;adress
42268;Kinderfee.de;;;;;;;;Info@kinderfee.de;www.kinderfee.de;;;;;;Betreuung, Bildung + Gesundheit;Kinderbetreuung;"Auf dem Online-Portal von Kinderfee kann jeder die passende Betreuung für sein Kind finden, denn über 10000 ebenso erfahrene wie liebevolle Kinderbetreuer in ganz Deutschland sind mit der Seite assoziiert! Hier ist ""Ich wünsch mir einen Babysitter, der Monster vertreiben kann!"" kein bloßes Wunschdenken.";;tip_42268.jpg;Radius Images;adress
27275;Berlin Metropolitan School;;;Linienstraße 122;10115;Berlin;Mitte;030 88727390;info@metropolitanschool.de;www.metropolitanschool.com;U-Bhf. Oranienburger Tor;;52,5269269;13,3905208;;Betreuung, Bildung + Gesundheit;Schulen;Als internationale Schule in Berlin Mitte bietet die Berlin Metropolitan School Kindern von drei bis 18 Jahren eine internationale Schulbildung im Rahmen eines qualitativ hochwertigen Ganztagsprogramms. Die Entfaltung von Begabungen sowie die intellektuelle, soziale und emotionale Entwicklung der Schüler sind an der BMS integrative Bestandteile des Schulkonzepts. I;;tip_27275.jpg;Jens Rötzsch;adress
28428;Moser Schule;Schweizer Gymnasium;;Badenallee 31/32;14052;Berlin;Charlottenburg;030 30838282;info@moserschule.de;www.moserschule.de;U-Bhf. Theodor-Heuss-Platz;Mo-Di + Do-Fr 8-12.30 und 13.30-17 Uhr, Mi 8-12.30 und 13.30-16 Uhr;52,5096558;13,2632222;;Betreuung, Bildung + Gesundheit;Schulen;Dieses Gymnasium mit mehrsprachlicher geistes- und naturwissenschaftlicher Ausrichtung versteht sich als Antwort auf ein zusammenwachsendes Europa. Dies wird durch internationale Begegnungen und Austauschprogramme mit den Schweizer Partnerschulen ermöglicht. In der Ganztagsschule mit eigenem Küchenbetrieb werden die Kinder bis zum Abitur oder dem Abi-Bac in einer Klasse mit höchstens 20 Kindern unterrichtet.;;tip_28428.jpg;Moser Schule;adress
33823;Lernwerk;;;Glockenstraße 17;14163;Berlin;Zehlendorf;030 5300050;info@lernwerk.de;www.lernwerk.de;U-Bhf. Krumme Lanke, S-Bhf. Mexikoplatz, Bus M48, 112, 184;Büro: Mo-Fr 11-19 Uhr;52,4382215;13,2445062;Nehringstraße 21/22 (Charlottenburg), Rothenburgstraße 32 (Steglitz), Fechnerstraße 11 (Wilmersdorf), Heinsestraße 39 (Reinickendorf), Breite Straße 16 (Pankow), Hans-Thoma-Straße 13 (Potsdam);Betreuung, Bildung + Gesundheit;Nachhilfe;Viele Schüler bleiben unter ihrem Leistungspotential. Das zu ändern, hat sich das Lernwerk auf die Fahnen geschrieben. Das Team schwört dabei auf Einzelunterricht und die Schüler lernen, wie sie mit ihren persönlichen Talenten bessere Noten erzielen können. Zeugnisanalysen gehören ebenso zum Selbstverständnis des Lernwerks wie Elternabende, Ferienkurse oder der Kontakt zu den Schulen. ;;tip_33823.jpg;"Manuel Gutjahr ""Pete, Paul And Mary""";adress
23042;Studienkreis – Nachhilfe;;;Florastraße 49-51;13187;Berlin;Pankow;030 4858627;b-pankow@studienkreis.de;www.studienkreis.de;U+S-Bhf. Pankow, Bus M27;Beratung: Mo-Fr 14-17 Uhr;52,52388;13,62625;alle Filialen unter: www.studienkreis.de;Betreuung, Bildung + Gesundheit;Nachhilfe;Der Studienkreis, ein bundesweit vertretenes Nachhilfeinstitut mit vielen Filialen in Berlin, hat sich schon lange die ganzheitliche und individuelle Förderung von Kindern und Jugendlichen zur Aufgabe gemacht geschrieben. Neben dem professionellen Nachhilfeunterricht, bei dem großer Wert darauf gelegt wird, dass sich das Kind wohl fühlt und zum eigenständigen Lernen motiviert wird, helfen Lernkompetenz-Kurse. ;;tip_23042.jpg;Studienkreis;adress
23679;Kindersprachclub;;;Joachim-Friedrich-Straße 3, Hinterhof, Erdgeschoß Links;10711;Berlin;Wilmersdorf;030 8935666;info@kindersprachclub.de;www.kindersprachclub.de;S-Bhf. Halensee, Bus M19, M29;;52,49378;13,29608;;Betreuung, Bildung + Gesundheit;Fremdsprachen;"„Früh übt sich“, das trifft auch beim Erlernen von Fremdsprachen zu. Je früher Kinder an Sprachen herangeführt werden, umso größer ist der Lerneffekt für später. In Gruppen von maximal neun Schülern vermitteln Muttersprachler in Spielgruppen, Sprachkursen wie ""Aktives Sprechen"" und Intensiv-Ferienkursen kleinen und großen Kindern erste Grundlagen und weiterführendes Wissen.";;tip_23679.jpg;;adress
27351;The Center;Activities in English;;Esmarchstraße 5;10407;Berlin;Prenzlauer Berg;030 40048440;info@thecenter-berlin.de;www.thecenter-berlin.de;Bus 200, Tram M4;siehe Kursplan;52,53172;13,43153;;Betreuung, Bildung + Gesundheit;Fremdsprachen;Hier haben Kinder und auch Teenager die Möglichkeit, das breit gefächerte Freizeitangebot auf englisch miteinander zu erleben. Schwerpunkt sind die darstellenden Künste: Tanz-, Schauspielunterricht und vor allem das interaktive Musicaltheater sind bei den Heranwachsenden sehr beliebt. Auch klassische Sprachkurse und Workshops für Kindergeburtstage sind im Angebot. Alle Kursleiter sind englische Muttersprachler und Profis in ihrem Fach.;;tip_27351.jpg;The Center;adress
12692;Kinderschutz-Zentrum Berlin e.V.;;;Juliusstr. 41;12051;Berlin;Neukölln;030 6839110, 0800 1110444;post@kszb.de;www.kinderschutz-zentrum-berlin.de;U+S-Bhf. Hermannstraße, U-Bhf. Grenzallee, Bus M44, 277;"""tgl. 9-20 Uhr Erreichbarkeit des Krisentelefons; Gesprächs- und Beratungstermine nach Vereinbarung""";52,46329;13,43569;Freienwalder Straße 20 | 13055 Berlin-Hohenschönhausen | T: 9711717  ;Betreuung, Bildung + Gesundheit;Beratung;Bei Problemen in der Familie ist es oft wohltuend, wenn man sich einem Fremden anvertrauen kann. Die Mitarbeiter im Kinderschutz-Zentrum reagieren kompetent und einfühlsam auf die Probleme, die ihnen geschildert werden. Neben der Einzelberatung am Telefon bietet der Verein auch die Vermittlung von Beratungs- und Therapieangeboten für Familien und die Beratung über Email an. ;;tip_12692.jpg;Berliner Kinderschutzbund;adress
12919;Väterzentrum Berlin;;;Marienburger Straße 28;10405;Berlin;Prenzlauer Berg;030 28389861;info@vaeterzentrum-berlin.de;www.vaeterzentrum-berlin.de;Tram M4;Telefonische Sprechzeiten: Di 16-18 Uhr, Mi 11-13 Uhr, Do 16-18 Uhr;52,533597;13,428082;;Betreuung, Bildung + Gesundheit;Beratung;Das Väterzentrum Berlin ist der Ort in Berlin für Väter. Es werden Spiel, Abenteuer, Information, Beratung und Freizeit für Väter in allen Lebenslagen und ihre Kindern angeboten. Natürlich sind auch Mütter zu vielen Angeboten herzlich eingeladen. Neben zahlreichen Aktivitäten gibt es auch Beratungsangebote.;;tip_12919.jpg;Claudia Steigleder;adress
37837;Erste Hilfe für Kinder;;;;;;;;mail@erste-hilfe-fuer-kinder.de;www.erste-hilfe-fuer-kinder.de;;Kursplan siehe Website;;;;Betreuung, Bildung + Gesundheit;Ärzte;"In Kursen werden Eltern hier auf das Unvorhersehbare vorbereitet. Dabei werden sowohl auf Elternsorgen eingegangen, als auch ganz allgemeine Notsituationen bei kleinen Kindern durchgegangen. Durchgeführt werden die Kurse vom Autor des Buches ""Schnelle Hilfe für Kinder"", Janko von Ribbeck.";;tip_37837.jpg;;adress
26353;Kidsdocs;Zahnärzte für Kinder;;Wrangelstr. 11/12;12165;Berlin;Steglitz;030 79302600;email@kidsdocs.info;www.kidsdocs.info;U+S-Bhf. Rathaus Steglitz;Mo-Fr 8.15-13 + 14-18.45 Uhr;52,50354;13,42828;Kidsdocs Mitte-Tiergarten | Turmstr. 73 | 10551 Berlin-Mitte | T: 3923098;Betreuung, Bildung + Gesundheit;Zahnärzte + Kieferorthopäden;Für Entspannung und gute Stimmung sorgt hier die Flughafen-Atmosphäre mit Check-In, Bordkarte und echten Flugzeugsesseln. Die extra für Kinder konzipierte Praxis macht den Zahnarztbesuch zum Erlebnis und vermittelt durch gründliche Erklärungen den Kindern Sicherheit.;;tip_26353.jpg;Kidsdocs;adress
42286;Kieferorthopädie Müller & Zain;;;Garbatyplatz 2;13187;Berlin;Pankow;030 86008200;;www.mueller-zain.de;;;52,5673933;13,4111998;;Betreuung, Bildung + Gesundheit;Zahnärzte + Kieferorthopäden;Zähne sind nicht nur zum Kauen da. Sie sind auch ein wichtiger Teil unseres Artikulationsapparates. Deswegen kümmern sich die Ärzte Carsten Müller und Natalie Zain nicht nur um den Karies und die Zahnstellung, sondern auch bei jedem Kind um die richtige Atmung, Körperhaltung und Sprache. Alles zusammen erst führt zu einem gesunden und lebenslangen Lächeln.;;tip_42286.jpg;Müller & Zain;adress
28958;Bauernhaus Pauli;;;Am Elbdeich 4;19309;Unbesandten;;038758 20194;info@bauernhaus-pauli.de;www.bauernhaus-pauli.de;"A24 Abfahrt Pritzwalk, dann B189 Richtung Pritzwalk, dann B195 Richtung Dömitz; B5 bis Perleberg, dann B189 Richtung Wittenberge, dann B195 Richtung Dömitz";durchgehend;53,08336;11,30424;;Brandenburg;Urlaub im Umland;"""So lebte man in früheren Jahrhunderten also in der Elbtalaue"", denkt sich der Besucher bei Familie Pauli. 
Nicht ganz so komfortabel allerdings, denn das liebevoll, ökologisch restaurierte Bauernhaus aus dem Jahr 1755 ist mit allen Annehmlichkeiten ausgestattet. Von Föhn bis Fernglas haben die Gastgeber an alles gedacht. Letzteres kommt bei Wasserfahrrad- oder Kanutouren im Vogelparadies zum Einsatz. ";;tip_28958.jpg;;adress
37728;Gut Klein Nienhagen ;;;Ahornallee 10, Klein Nienhagen;18236;Kröpelin;;038292 78991;info@gutshofurlaub.de;www.gutshofurlaub.de;;Büro: Mo-Do 8-16.30 Uhr, Fr 8-15 Uhr;54,00788;11,80015;;Brandenburg;Urlaub im Umland;Eltern können sich sich auf der historischen Gutshofanlage entspannen, während die Kinder längst über alle Berge sind, um Frösche zu fangen, die neuen Katzenbabies zu bestaunen und das Pony zu putzen. Oma und Opa machen unterdessen eine romantische Kutschfahrt. Der nächste Ostseestrand ist 15 Minuten entfernt, so kann sich ein Wochenende auch außerhalb der Ferienzeit wie ein Mini-Urlaub anfühlen.;;tip_37728.jpg;Gut Klein Nienhagen;adress
38096;KLAX-Indianerdorf;;;Feldweg 3, c/o Bio-Bauernhof Peitz;17194;Klocksin;;030 3474510;klax@klax-online.de ;www.klax-indianerdorf.de;;;53,6403;12,58905;;Brandenburg;Urlaub im Umland;"Im KLAX-Indianerdorf wird ganz klar im Tipi übernachtet. Und ein echter Häuptlingsanwärter lernt hier nicht nur, wie er sich seinen Schmuck selbst machen kann, sondern auch wie die Indianer lebten, was ein Traumfänger ist und die Entdeckertouren, wie ""Spurensuche"" und ""Wasserfinden, Feuermachen, Unterschlupf bauen"" versetzen endgültig in die Welt von Winnetou und Co. Und wer einen indianischen Geburtstag feiern möchte wird bei der Indianerolympiade viel erfahren über Geschicklichkeit, Ausdauer, Kraft und all den Mut, den es braucht, um ein echter Indianer zu werden.";;tip_38096.jpg;Klax;adress
10404;Filmmuseum Potsdam;;;Breite Straße 1a, Marstall;14467;Potsdam;;0331 271810;info@filmmuseum-potsdam.de;www.filmmuseum-potsdam.de;S-Bhf. Potsdam Hauptbahnhof, Bus 695, Tram 90, 92, 93, 96;Museum: Di-So 10:00-18:00 | Kinderkino: Mi+Sa+So 16:00;52,39544;13,05724;;Brandenburg;Kultur + Wissenschaft;"Das Filmmuseum Potsdam würdigt in seiner ständigen Ausstellung ""Traumfabrik. 100 Jahre Film in Babelsberg"" das älteste Filmstudio der Welt. In der zweisprachigen Show wird erlebnisorientiert und interaktiv der Prozess der Filmentstehung von der Idee bis zur Premiere präsentiert. Ein Casting lädt zu Probeaufnahmen ein und im Schneideraum kann ein eigener Babelsberg 100-Trailer geschnitten werden. 
Mittwoch, Samstag und Sonntag steht jeweils um 16:00 großes Kinderkino auf dem Programm.";;tip_10404.jpg;Filmmuseum Potsdam;adress
16950;Neues Palais Sanssouci;im Park Sanssouci;;Am Neuen Palais;14471;Potsdam;;0331 9694200;j.strassburger@spsg.de ;www.spsg.de;RE 1 Park Sanssouci, S-Bhf. Potsdam Hauptbahnhof, Bus X5, 605, 606;;52,39968;13,01222;;Brandenburg;Kultur + Wissenschaft;Das Neue Palais ist das größte Schloss von Potsdam, aber bei weitem nicht das einzige. Bei einem Spaziergang durch den Park Sanssouci lohnt sich ein abschließender Besuch im ehemaligen Prunkstück Friedrichs des Großen. Seit diesem Jahr erstrahlen gleich nebenan übrigens die aufwändig renovierten Kollonaden in neuem Glanz. Für Kinder, die mehr über die preußischen Schlösser wissen wollen, gibt es die informative und unterhaltsame Webseite www.schloessergaerten.de. ;;tip_16950.jpg;SPSG | Gerhard Murza;adress
10666;Schloss Rheinsberg;Stiftung Preußische Schlösser Berlin-Brandenburg;;Mühlenstraße 1;16831;Rheinsberg;;;;ww.spsg.de/schloesser-gaerten/objekt/schloss-rheinsberg;Bhf. Rheinsberg;;53,098523;12,8899283;;Brandenburg;Kultur + Wissenschaft;Die Besucher sollten genug Zeit mitbringen, denn immerhin besteht das sehenswerte Schloss, das als eines der schönsten im Ruppiner Land gilt, aus 36 Räumen. Eine Sonderausstellung gewährt mit Zeichnungen Einblick in die Entstehungsphase des barocken Schmuckstücks. Im Eintrittspreis inbegriffen ist zudem ein Besuch der Kurt Tucholsky Gedenkstätte.;;tip_10666.jpg;;adress
32483;Abenteuerpark Potsdam;Kilometerlange Kletteraction;;Albert-Einstein-Straße 49;14473;Potsdam;;0331 6264783 ;;www.abenteuerpark.de;S-Bhf. Potsdam Hbf;;52,4284925;13,5319367;;Brandenburg;Sport + Spaß;Einen Höhenflug der besonderen Art erleben Klettermaxe, wenn sie sich nach erfolgreich durchklommem Parcours die 200 Meter lange Seilrutsche hinuntergleiten lassen. In den hohen Bäumen kann auch keine Geburtstagsfeier  langweilig werden: Piratenschatzsuche oder GPS-Rallye runden einen Besuch im Kletterwald erst richtig ab.;;tip_32483.jpg;Hagen Immel, Potsdam;adress
29352;Spreewald Therme;;;Ringchaussee 152;03096;Burg im Spreewald;;035603 18850;info@spreewald-therme.de;www.spreewald-therme.de;A 15, Vetschau;Sa-Do 9-22 Uhr, Fr bis 24 Uhr;51,83816;14,13572;;Brandenburg;Sport + Spaß;Mitten im Biosphärenreservat sprudeln reich mineralisierte heiße Quellen herauf. Hier ist der richtige Ort, um mal ganz professionell zwischen wilder Natur und modernem Design zu entspannen. Wer die Kids bei Oma abgeben kann, macht sich hier ein schönes Wochenende zu zweit, Wer nicht, nimmt sie mit ins neu eröffnete Thermenhotel nebenan. ;;tip_29352.jpg;Spreewald Therme;adress
20773;Ponyhof Neuholland;;;Nassenheider Chaussee 27;16559;Liebenwalde;;033054 61029;service@ponyhof-neuholland.de;www.ponyhof-neuholland.de;A 10 Abfahrt Oranienburg, oder RB Nassenheide, dann Bus 803, S-Bhf. Oranienburg, Bus 803;programmabhängig;52,8648057;13,3321151;;Brandenburg;Tier + Natur;"Der Ponyhof an der Havel ist ein herrliches Ziel für Kinderferien oder Familienurlaub, aber auch für einen spontanen Kurzausflug oder Ponyhofgeburtstag gut erreichbar. An Wochenenden können Familien unangemeldet zum Offenen Reiten vorbei schauen. Viel Wert wird hier auf das Wohlergehen der Ponyherde, freundliches Beisammensein und spielerisches Kennenlernen von Zwei- und Verbeinern gelegt. 

";;tip_20773.jpg;Ponyhof Neuholland;adress
37997;Vogelpark und Streichelzoo Teltow;;;Feldstr. 30a;14513;Teltow;;03328 41678;info@vogelpark-streichelzoo-teltow.de;www.vogelpark-streichelzoo-teltow.de;S-Bhf. Teltow Stadt;tgl. 9-19 Uhr;52,39739;13,28716;;Brandenburg;Tier + Natur;Die Familie Lübeck beherbergt inzwischen an die 300 Tiere und erweist sich auch gegenüber Zweibeinern als herzliche Gastgeber. Im Café Kakadu trifft man sich auf einen familiären Plausch und Hausmannskost. Dann stellt sich die Frage: Einmal vom Ara anknabbern lassen oder doch lieber Pony-Reiten? Für den Spaßfaktor gibt es außerdem einen Spielplatz und eine Hüpfburg. Für Pferdefreunde werden Pferdeboxen mit Weide und Reitplatz zur Verfügung gestellt. ;;tip_37997.jpg;Clarissa Schwarz | pixelio.de;adress
31015;Climb up!;Kletterwald in Hennigsdorf;;Ruppiner Chaussee 99;16761;Hennigsdorf;;0177 7375277 ;info@climbup.de;www.climbup.de;S-Bhf. Heiligensee;März Mo-Fr 10-18 Uhr, Sa, So+Feiert./Ferien 9-18 Uhr, April Mo-Fr 10-19 Uhr, Sa, Feiert./Ferien 9-19 Uhr, Mai bis August  Mo-Fr 10-19 Uhr, Sa, So+Feiert./Ferien 9-20 Uhr, Oktober  Mo-Fr 10-18 Uhr, Sa, So+Feiert./Ferien 9-18 Uhr, November Mo-Fr 10-16 Uhr, Sa, So+Feiert./Ferien 9-16 Uhr, sonst nach Vereinbarung;52,6276613;13,2259903;"Glindower Straße 28, 14547 Klaistow, Tel. 0177-737 52 33; Landhausstraße 16-18, 15344 Strausberg, Tel. 0177-737 52 55";;;"Ab 1,30 m Körpergröße können Nachwuchs-Tarzans - natürlich gut gesichert - den Großstadtdschungel erklettern. Am Standort Strausberg wird außerdem eine durch ausgebildete Pädagogen angebotene Klettertour für Kindergruppen angeboten.


";;tip_31015.jpg;CLIMB UP!;adress
10913;Museum für Vor- und Frühgeschichte;im Neuen Museum;;Bodestraße 1-3;10178;Berlin;Mitte;;service@smb.museum;www.smb.museum;U+S-Bhf. Friedrichstraße, S-Bhf. Hackescher Markt, Bus 100, 147, 200, TXL, Tram M1, M4, M5, M6, 12;Fr-Mi 10-18 Uhr, Do 10-20 Uhr, letzter Einlass eine Stunde vor Schließung;;;;;Kultur;Wie sahen wohl die Arbeitstage der Neandertaler oder der Wikinger aus? Die Führungen geleiten selbst die jüngsten Wissbegierigen in die Historie der Menschheit. Danach wissen sie, wie vor Millionen von Jahren die Tiere lebten, mit welchen Waffen die Wikinger sich unbeliebt machten und wie die ersten Menschen überlebten. All das ist immer donnerstags und sonntags zu erfahren. Die aktuellen Themen stehen auf der Homepage oder müssen telefonisch erfragt werden.;ab 6 Jahre;tip_10913.jpg;Claudia Plam;
